date,prc,ret,ticker,deal_id,price_type
2017-05-11,-18.2,-0.001388,SPLP,695,acquirer
2017-06-01,-18.425,-0.014706,SPLP,695,acquirer
2017-07-24,-18.375,-0.012097,SPLP,695,acquirer
2017-08-15,-18.65,0.005391,SPLP,695,acquirer
2017-08-29,-18.1,-0.016304,SPLP,695,acquirer
2017-09-21,-18.325,0.001366,SPLP,695,acquirer
2017-09-29,-18.4,0.002725,SPLP,695,acquirer
2009-07-14,-9.08,-0.056133,BCBP,814,acquirer
2009-07-16,-9.15,-0.036832,BCBP,814,acquirer
2009-07-17,-9.06,-0.009836,BCBP,814,acquirer
2009-07-20,-9.055,-0.000552,BCBP,814,acquirer
2009-07-24,-9.16,-0.027601,BCBP,814,acquirer
2009-07-31,-8.715,-0.03059,BCBP,814,acquirer
2009-08-05,-8.765,-0.052433,BCBP,814,acquirer
2009-08-07,-8.975,-0.008276,BCBP,814,acquirer
2009-08-10,-8.975,0.0,BCBP,814,acquirer
2009-08-12,-8.76,-0.040105,BCBP,814,acquirer
2009-08-13,-8.725,-0.003995,BCBP,814,acquirer
2009-08-24,-8.755,0.036095,BCBP,814,acquirer
2009-08-25,-8.7,-0.006282,BCBP,814,acquirer
2009-09-08,-7.695,-0.069529,BCBP,814,acquirer
2009-09-10,-7.425,-0.073728,BCBP,814,acquirer
2009-09-24,-7.625,0.016667,BCBP,814,acquirer
2009-09-25,-7.5,-0.016393,BCBP,814,acquirer
2009-10-05,-7.745,-0.039797,BCBP,814,acquirer
2009-10-06,-7.67,-0.009684,BCBP,814,acquirer
2009-10-14,-8.275,0.000604,BCBP,814,acquirer
2009-10-23,-8.46,0.031707,BCBP,814,acquirer
2009-11-13,-8.575,-0.057682,BCBP,814,acquirer
2009-11-19,-8.74,-0.028889,BCBP,814,acquirer
2009-12-03,-8.4,0.037037,BCBP,814,acquirer
2009-12-18,-8.755,-0.021788,BCBP,814,acquirer
2009-12-23,-8.95,-0.027163,BCBP,814,acquirer
2009-12-24,-9.11,0.017877,BCBP,814,acquirer
2010-01-06,-9.125,0.013889,BCBP,814,acquirer
2010-01-07,-9.125,0.0,BCBP,814,acquirer
2010-01-08,-9.0,-0.013699,BCBP,814,acquirer
2010-01-14,-9.325,0.024714,BCBP,814,acquirer
2010-01-19,-9.365,0.070286,BCBP,814,acquirer
2010-01-20,-9.11,-0.027229,BCBP,814,acquirer
2010-01-22,-9.27,0.002162,BCBP,814,acquirer
2010-01-25,-9.16,-0.011866,BCBP,814,acquirer
2010-01-27,-9.11,0.054857,BCBP,814,acquirer
2010-01-29,-9.25,-0.027953,BCBP,814,acquirer
2010-02-09,-8.98,-0.021787,BCBP,814,acquirer
2010-02-12,-9.41,0.057303,BCBP,814,acquirer
2010-02-18,-9.085,0.020775,BCBP,814,acquirer
2010-02-25,-9.195,-0.025953,BCBP,814,acquirer
2010-02-26,-8.975,-0.023926,BCBP,814,acquirer
2010-03-01,-9.13,0.01727,BCBP,814,acquirer
2010-03-03,-9.025,-0.024957,BCBP,814,acquirer
2010-03-23,-8.985,-0.007171,BCBP,814,acquirer
2010-04-09,-8.88,0.014857,BCBP,814,acquirer
2010-04-13,-8.895,0.003384,BCBP,814,acquirer
2010-05-19,-9.075,-0.011438,BCBP,814,acquirer
2010-05-20,-8.86,-0.023692,BCBP,814,acquirer
2010-05-24,-8.66,-0.052517,BCBP,814,acquirer
2010-06-04,-8.52,-0.04162,BCBP,814,acquirer
2010-06-08,-8.345,-0.040364,BCBP,814,acquirer
2010-06-11,-8.37,-0.031922,BCBP,814,acquirer
2010-06-22,-8.065,0.009387,BCBP,814,acquirer
2010-06-25,-8.055,-0.015281,BCBP,814,acquirer
2024-01-10,-1.43,0.021429,FGF,846,acquirer
2016-11-16,-4.33,-0.054585,TGEN,886,acquirer
2016-11-17,-4.33,0.0,TGEN,886,acquirer
2016-12-01,-4.135,-0.013127,TGEN,886,acquirer
2016-12-22,-3.835,-0.004155,TGEN,886,acquirer
2017-01-13,-4.01,0.0025,TGEN,886,acquirer
2017-05-01,-3.685,-0.014706,TGEN,886,acquirer
2009-05-13,-8.8,0.004566,EVBS,888,acquirer
2009-07-08,-8.745,0.034911,EVBS,888,acquirer
2009-10-26,-8.045,-0.000621,EVBS,888,acquirer
2009-08-13,-9.785,-0.001531,DSP,892,acquirer
2009-08-27,-9.8,0.001021,DSP,892,acquirer
2009-09-23,-9.72,-0.001028,DSP,892,acquirer
2010-07-09,-1.055,-0.004811,CDTI,900,acquirer
2010-07-12,-1.115,0.056872,CDTI,900,acquirer
2010-07-28,-1.17,-0.056452,CDTI,900,acquirer
2010-08-03,-1.165,0.042039,CDTI,900,acquirer
2010-08-11,-1.09,-0.076271,CDTI,900,acquirer
2010-10-18,-5.125,0.046901,CDTI,900,acquirer
2009-04-06,-5.275,-0.012172,PFBI,964,acquirer
2009-04-30,-4.995,-0.016732,PFBI,964,acquirer
2009-06-05,-6.065,0.007475,PFBI,964,acquirer
2009-06-18,-6.48,-0.019667,PFBI,964,acquirer
2009-06-19,-6.355,-0.01929,PFBI,964,acquirer
2009-07-09,-6.585,0.079508,PFBI,964,acquirer
2009-07-15,-6.15,-0.02381,PFBI,964,acquirer
2009-09-09,-7.08,-0.00979,PFBI,964,acquirer
2009-09-29,-7.445,0.086861,PFBI,964,acquirer
